BHID,FROM,TO,HOLE_TYP,DEPTH,VEIN,RE,RE_OLD,DRE,DDDRE,MINE,YEAR,PV,PV_OLD,PL,PL_OLD,EQ,EQ_OLD,ZN,PB,AG,EQ_DDH
10101258556,3.0500000000000003,3.35,1,4.4,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,1.0569310664832914,2.1852912642988302,4.450974001985566,25.176589460363683,4.2112245,11.520930812141335,2.763,0.0612,1.76115,4.2112245
10101235199,2.3076923076923075,2.9923076923076923,1,4.5,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,1.8207957651164253,2.735296727684557,41.43540089081263,83.18574981329832,22.75675376923077,30.411965536081148,14.819976923076922,1.9920538461538462,7.701476923076923,22.75675376923077
10101240135,1.3529411764705883,1.947058823529412,1,3.4000000000000012,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,2.019590261083798,2.6846132728058545,37.79328361192869,53.97968827011074,18.71334217647059,20.107063023529363,14.028429411764707,0.10332352941176473,5.808635294117647,18.71334217647059
10101238939,1.5294117647058822,2.170588235294117,1,3.6,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,1.7528536162928363,2.604959125233186,17.756079040093077,47.655247108829,10.129812823529411,18.294047936189045,3.844876470588236,0.053529411764705874,7.892599999999999,10.129812823529411
10101235166,4.091666666666666,4.508333333333333,1,4.9,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,1.8207957651164253,2.735296727684557,30.100071566917535,83.18574981329832,16.53127283333333,30.411965536081148,8.026516666666664,3.0051833333333327,7.227766666666667,16.53127283333333
10101238696,2.905,3.495,1,4.2,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,2.019590261083798,2.6846132728058545,11.310793718281452,53.97968827011074,5.600538849999999,20.107063023529363,4.26606,0.078485,1.5968199999999997,5.600538849999999
10101258544,2.9000000000000004,3.4000000000000004,1,4.4,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,1.0569310664832914,2.1852912642988302,70.02513544369155,25.176589460363683,66.25326633333334,11.520930812141335,31.10513333333333,10.022133333333333,32.69310000000001,66.25326633333334
10101238906,1.6391304347826088,2.460869565217392,1,3.2000000000000006,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,1.7528536162928363,2.604959125233186,5.441606322100203,47.655247108829,3.1044271304347832,18.294047936189045,2.347817391304348,0.09010869565217393,0.8516565217391305,3.1044271304347832
10101236988,2.01304347826087,2.6869565217391305,1,3.5000000000000004,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,1.8207957651164253,2.735296727684557,48.310119478425975,83.18574981329832,26.532420826086955,30.411965536081148,15.128473913043475,2.813269565217391,11.123552173913042,26.532420826086955
10101238682,1.48974358974359,2.4102564102564106,1,4.800000000000002,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,1.9339462223574213,2.68610877952226,19.89774315754595,58.82170301454006,10.288674487179488,21.898481350782024,7.521233333333334,0.17788205128205128,3.293684615384615,10.288674487179488
10101235155,1.0799999999999998,1.92,1,3.7,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,2.4165234741654085,3.1170848938629865,52.948876708573714,115.73936327715576,21.911178300000003,37.1306419998464,9.596043333333334,2.49799,12.648106666666667,21.911178300000003
10101258512,0.615,1.3850000000000002,1,4.2,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,1.3625388982598652,2.0107944374331685,10.292245774304677,20.27013038806148,7.553726199999999,10.080657679726242,5.022799999999998,1.0383649999999998,1.981325,7.553726199999999
10101235135,0.9888888888888888,1.7111111111111108,1,3.8,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,2.4165234741654085,3.1170848938629865,61.19023426986333,115.73936327715576,25.321597296296293,37.1306419998464,14.404344444444439,2.599685185185185,10.758918518518515,25.321597296296293
10101258492,0.8136363636363636,1.3863636363636362,1,3.1999999999999997,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,1.3625388982598652,2.0107944374331685,17.901651107783497,20.27013038806148,13.138451409090907,10.080657679726242,6.995036363636363,1.8326318181818182,5.6190727272727266,13.138451409090907
10101258474,0.7444444444444445,1.6555555555555557,1,3.0,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,0.9926634534716174,2.0002112568878307,29.201452690264883,21.6662338147027,29.41727388888889,10.831972742925982,16.547555555555554,3.1639777777777773,12.5661,29.41727388888889
10101257383,3.1,3.8,1,3.8,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,0.9926634534716174,2.0002112568878307,0.21970520949341968,21.6662338147027,0.22132900000000005,10.831972742925982,0.0328,0.02,0.2151,0.22132900000000005
10101235127,2.408,3.092,1,4.0,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,2.5738052948028347,3.1798502447904067,112.6294452299754,139.88719409304815,43.75989336,43.991755373457394,22.782028,4.2280120000000005,21.57698,43.75989336
10101257367,0.8000000000000002,1.2,1,2.1,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,0.9926634534716174,2.0002112568878307,23.62394487463624,21.6662338147027,23.798544,10.831972742925982,14.6777,1.1476,10.1944,23.798544
10101253115,2.12,2.88,1,3.5,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,0.9926634534716174,2.0002112568878307,33.00163522912012,21.6662338147027,33.245542699999994,10.831972742925982,28.6821,0.7335699999999999,4.912940000000001,33.245542699999994
10101243250,1.8944444444444448,2.5055555555555555,1,4.200000000000001,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,1.8159797408744327,2.6544277814053125,42.934446302003046,72.39406941491295,23.64258,27.27294745859913,18.19935555555556,0.5929500000000001,6.192127777777778,23.64258
10101257348,1.15,1.65,1,3.6,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,0.9926634534716174,2.0002112568878307,0.2652590317049589,21.6662338147027,0.2672195,10.831972742925982,0.0574,0.02,0.24205,0.2672195
10101234808,1.2799999999999998,2.22,1,4.5,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,2.9863648047984643,3.5381515493174787,86.481526689322,155.01300183175962,28.95879517142857,43.811860422333275,13.265174285714286,1.982271428571428,17.531782857142858,28.95879517142857
10101243275,3.617647058823529,4.08235294117647,1,4.699999999999998,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,1.2924360000000006,2.395890500315805,58.14696249002122,48.58992410453131,44.99020647058825,20.28052788644833,11.129882352941177,10.37903529411765,30.642811764705876,44.99020647058825
10101257330,3.6,4.1,1,4.1,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,0.4592534801986354,1.9160418289685768,9.484513895145742,32.04653245850602,20.652024,16.725382491131192,15.3046,1.4022,5.1182,20.652024
10101243287,3.0058823529411764,3.4941176470588227,1,4.099999999999999,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,1.7800619999999994,2.4855600971667293,52.75443469707526,54.632866823715155,29.636290588235287,21.9801029498304,15.654676470588234,6.090029411764705,10.528970588235293,29.636290588235287
10101257307,2.3,2.8,1,4.0,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,0.4592534801986354,1.9160418289685768,22.671395245636663,32.04653245850602,49.365756,16.725382491131192,32.16,1.8838,19.5618,49.365756
10101240982,2.7916666666666665,3.208333333333333,1,3.6000000000000005,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,1.5408283654919692,2.0939022308260737,67.21909006291952,38.483165093758785,43.62529375,18.378682885578968,17.308833333333336,5.064841666666666,27.34956666666667,43.62529375
10101219623,1.3722222222222222,2.2277777777777783,1,4.800000000000002,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,2.3435420000000025,2.8245961950611225,21.811121553189835,51.47274101946038,9.306904486111113,18.22304409722769,4.558484722222223,0.2768347222222223,5.68476388888889,9.306904486111113
10101255486,2.0,2.5,1,3.7,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,0.4727996681243807,1.9262193843594664,28.14990927813483,31.781369129130546,59.53876700000001,16.49935069036746,39.5501,1.5699,23.454,59.53876700000001
10101240989,2.741176470588235,3.3588235294117648,1,3.9,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,1.9470569999999967,2.336066775668748,62.16222488120142,34.222108460901985,31.926248117647056,14.649456435638573,10.938729411764708,6.6371117647058835,18.75317058823529,31.926248117647056
10101234591,0.9629629629629628,1.7370370370370372,1,4.0,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,2.3435420000000025,2.8245961950611225,119.31713098266643,51.47274101946038,50.91316092592593,18.22304409722769,10.144337037037038,11.596440740740741,37.9546,50.91316092592593
