BHID,FROM,TO,HOLE_TYP,DEPTH,VEIN,RE,RE_OLD,DRE,DDDRE,MINE,YEAR,PV,PV_OLD,PL,PL_OLD,EQ,EQ_OLD,ZN,PB,AG,EQ_DDH
10336198513,2.15,3.25,1,3.8,vpri,2.0,2.0,8.0,0,Animon,20_21,2.2434241222674762,2.2434241222674762,63.533128401603896,83.43372034614333,28.3197135,37.19034645210782,20.58815,5.215350000000001,3.6472,28.3197135
10336196230,1.7739130434782608,2.92608695652174,1,3.5000000000000004,vpri,2.0,2.0,8.0,0,Animon,20_21,2.1778846957707527,2.1778846957707527,52.680462307113096,44.917058965510186,24.18882065217392,20.624167593782577,17.441821739130436,5.686065217391304,1.8467826086956525,24.18882065217392
10336193741,0.9566666666666668,2.043333333333333,1,4.0,vpri,2.0,2.0,8.0,0,Animon,20_21,2.1868160738720146,2.1868160738720146,20.137909582628513,26.452666607398648,9.208780666666666,12.096429564175056,3.4053266666666664,2.88059,3.95507,9.208780666666666
10336204355,1.0,2.2,1,3.4000000000000004,vpri,2.0,2.0,8.0,0,Animon,20_21,2.0019787515274,2.0019787515274,84.73886771608612,55.812762317752245,42.327556,27.87879855126841,18.8203,20.1248,6.0648,42.327556
10336183189,0.7,1.0,1,3.0,vpri,2.0,2.0,8.0,0,Animon,20_21,2.167766278178334,2.167766278178334,89.25567593846935,21.7136704960956,41.174031,10.0166105150148,13.7953,22.299,8.4059,41.174031
10336198106,1.0736842105263158,2.0263157894736845,1,3.5000000000000004,vpri,2.0,2.0,8.0,0,Animon,20_21,2.1480384143388696,2.1480384143388696,73.72545471310627,52.58333905560217,34.32222357894737,24.479701435780157,27.83986842105263,4.123605263157897,3.3511421052631585,34.32222357894737
10336201197,1.7296296296296294,3.1703703703703696,1,3.8,vpri,2.0,2.0,8.0,0,Animon,20_21,2.0815622787539603,2.0815622787539603,68.52649995373896,53.2584904880319,32.92070607407407,25.585826103609467,21.48428148148148,8.65124074074074,4.292114814814815,32.92070607407407
10336194197,2.5690476190476192,3.6309523809523814,1,5.2,vpri,2.0,2.0,8.0,0,Animon,20_21,2.1868160738720146,2.1868160738720146,16.73262146055575,26.452666607398648,7.651590666666667,12.096429564175056,4.126054761904761,2.695264285714286,1.289797619047619,7.651590666666667
10336191306,0.4363636363636363,1.7636363636363637,1,4.1,vpri,2.0,2.0,8.0,0,Animon,20_21,2.1143727184594403,2.1143727184594403,16.98794086934579,18.46468207334816,8.034506272727272,8.732936209469148,4.361481818181818,3.140136363636364,0.952781818181818,8.034506272727272
10336186990,0.4,2.1,1,4.2,vpri,2.0,2.0,8.0,0,Animon,20_21,2.08472418984886,2.08472418984886,34.975244284041736,21.804703257553506,16.776916800000002,10.459274835360505,7.169059999999999,8.224599999999999,2.47972,16.776916800000002
