MINE,VEIN,YEAR,index,TONNES,METAL,EQ,ZN,PB,CU,AG,FE,PV,ORDER,RE,RE_OLD,CUTOFF,MINED_A,BUFFER,TYPE,PHASE,CAT1,CAT2,CAT3,CAT4,Tonnes_Waterfall1,Tonnes_Waterfall2,Tonnes_Waterfall3,Tonnes_Waterfall4
Animon,cja3,21_22,3.0,36581.122664531256,204499.60548042614,5.59030424942937,2.993201076738214,1.5313700026965325,0.130101864808096,1.4847203555216764,4.7841019704131345,2.4549883308047518,9,3,3,0,all,9999,RE,After Drilling,,,3,,36581.122664531256,,36581.122664531256,
Animon,cja3,21_22,3.0,31851.677608531245,161532.2815131118,5.07139006925797,2.6645607782534113,1.4015381015065325,0.12812377013075923,1.3967074344999917,4.466961891150545,2.479222982766953,9,3,3,0,in_situ,9999,RE,After Drilling,,,3,,31851.677608531245,,31851.677608531245,
Animon,cja3,21_22,3.0,36581.122664531256,204499.60548042614,5.59030424942937,2.993201076738214,1.5313700026965325,0.130101864808096,1.4847203555216764,4.7841019704131345,2.4549883308047518,9,3,3,0,all,100,RE,After Drilling,,,3,,36581.122664531256,,36581.122664531256,
Animon,cja3,21_22,3.0,31851.677608531245,161532.2815131118,5.07139006925797,2.6645607782534113,1.4015381015065325,0.12812377013075923,1.3967074344999917,4.466961891150545,2.479222982766953,9,3,3,0,in_situ,100,RE,After Drilling,,,3,,31851.677608531245,,31851.677608531245,
Animon,cja3,21_22,4.0,4994.194088062502,31520.32899829422,6.311394479769315,3.0017162168029214,1.5272626999577288,0.2037107197022405,2.1401050161849184,0.0,0.0,5,4,4,2,all,9999,RE,Before Drilling,,,,4,,,,4994.194088062502
Animon,cja3,21_22,4.0,3365.687572500001,18607.588102580397,5.528614198958121,2.7775771725408354,1.4229641894448373,0.15371568688085469,1.5979791761516389,0.0,0.0,5,4,4,2,in_situ,9999,RE,Before Drilling,,,,4,,,,3365.687572500001
Animon,cja3,21_22,4.0,4994.194088062502,31520.32899829422,6.311394479769315,3.0017162168029214,1.5272626999577288,0.2037107197022405,2.1401050161849184,0.0,0.0,5,4,4,2,all,100,RE,Before Drilling,,,,4,,,,4994.194088062502
Animon,cja3,21_22,4.0,3365.687572500001,18607.588102580397,5.528614198958121,2.7775771725408354,1.4229641894448373,0.15371568688085469,1.5979791761516389,0.0,0.0,5,4,4,2,in_situ,100,RE,Before Drilling,,,,4,,,,3365.687572500001
Animon,cja3,21_22,8.0,4957.082394187497,30284.65554366723,6.109371024209315,3.000952911553818,1.5269352525148252,0.20344340650724974,2.13717520746908,0.04810400692756755,3.1534346559332165,5,4,4,2,all,9999,DDDRE,After Drilling,,,,4,,1612.0530844374998,,
Animon,cja3,21_22,8.0,3345.029309749997,17933.51682615795,5.3612435543945285,2.7772778687905464,1.4228308099628337,0.15352623469859603,1.5958647509739905,0.07128652808376748,3.140736128955716,5,4,4,2,in_situ,9999,DDDRE,After Drilling,,,,4,,-1612.0530844374998,,
Animon,cja3,21_22,8.0,4957.082394187497,30284.65554366723,6.109371024209315,3.000952911553818,1.5269352525148252,0.20344340650724974,2.13717520746908,0.04810400692756755,3.1534346559332165,5,4,4,2,all,100,DDDRE,After Drilling,,,,4,,1612.0530844374998,,
Animon,cja3,21_22,8.0,3345.029309749997,17933.51682615795,5.3612435543945285,2.7772778687905464,1.4228308099628337,0.15352623469859603,1.5958647509739905,0.07128652808376748,3.140736128955716,5,4,4,2,in_situ,100,DDDRE,After Drilling,,,,4,,-1649.1647783125045,,
Animon,cja3,21_22,8.0,4994.194088062502,31520.32899829422,6.311394479769315,3.0017162168029214,1.5272626999577288,0.2037107197022405,2.1401050161849184,0.0,0.0,5,4,4,2,all,9999,DDDRE,Before Drilling,,,,4,,,,
Animon,cja3,21_22,8.0,3365.687572500001,18607.588102580397,5.528614198958121,2.7775771725408354,1.4229641894448373,0.15371568688085469,1.5979791761516389,0.0,0.0,5,4,4,2,in_situ,9999,DDDRE,Before Drilling,,,,4,,,,
Animon,cja3,21_22,8.0,4994.194088062502,31520.32899829422,6.311394479769315,3.0017162168029214,1.5272626999577288,0.2037107197022405,2.1401050161849184,0.0,0.0,5,4,4,2,all,100,DDDRE,Before Drilling,,,,4,,,,
Animon,cja3,21_22,8.0,3365.687572500001,18607.588102580397,5.528614198958121,2.7775771725408354,1.4229641894448373,0.15371568688085469,1.5979791761516389,0.0,0.0,5,4,4,2,in_situ,100,DDDRE,Before Drilling,,,,4,,,,
Animon,cja3,21_22,22.0,4957.082394187497,30284.65554366723,6.109371024209315,3.000952911553818,1.5269352525148252,0.20344340650724974,2.13717520746908,0.04810400692756755,3.1534346559332165,5,4,4,2,all,9999,DRE,After Drilling,,,,4,,,,1612.0530844374998
Animon,cja3,21_22,22.0,3345.029309749997,17933.51682615795,5.3612435543945285,2.7772778687905464,1.4228308099628337,0.15352623469859603,1.5958647509739905,0.07128652808376748,3.140736128955716,5,4,4,2,in_situ,9999,DRE,After Drilling,,,,4,,,,-1612.0530844374998
Animon,cja3,21_22,22.0,4957.082394187497,30284.65554366723,6.109371024209315,3.000952911553818,1.5269352525148252,0.20344340650724974,2.13717520746908,0.04810400692756755,3.1534346559332165,5,4,4,2,all,100,DRE,After Drilling,,,,4,,,,1612.0530844374998
Animon,cja3,21_22,22.0,3345.029309749997,17933.51682615795,5.3612435543945285,2.7772778687905464,1.4228308099628337,0.15352623469859603,1.5958647509739905,0.07128652808376748,3.140736128955716,5,4,4,2,in_situ,100,DRE,After Drilling,,,,4,,,,-1649.1647783125045
Animon,cja3,21_22,22.0,4994.194088062502,31520.32899829422,6.311394479769315,3.0017162168029214,1.5272626999577288,0.2037107197022405,2.1401050161849184,0.0,0.0,5,4,4,2,all,9999,DRE,Before Drilling,,,,4,,,,
Animon,cja3,21_22,22.0,3365.687572500001,18607.588102580397,5.528614198958121,2.7775771725408354,1.4229641894448373,0.15371568688085469,1.5979791761516389,0.0,0.0,5,4,4,2,in_situ,9999,DRE,Before Drilling,,,,4,,,,
Animon,cja3,21_22,22.0,4994.194088062502,31520.32899829422,6.311394479769315,3.0017162168029214,1.5272626999577288,0.2037107197022405,2.1401050161849184,0.0,0.0,5,4,4,2,all,100,DRE,Before Drilling,,,,4,,,,
Animon,cja3,21_22,22.0,3365.687572500001,18607.588102580397,5.528614198958121,2.7775771725408354,1.4229641894448373,0.15371568688085469,1.5979791761516389,0.0,0.0,5,4,4,2,in_situ,100,DRE,Before Drilling,,,,4,,,,
Animon,cja3,21_22,4.0,4957.082394187497,30284.65554366723,6.109371024209315,3.000952911553818,1.5269352525148252,0.20344340650724974,2.13717520746908,0.04810400692756755,3.1534346559332165,9,4,4,2,all,9999,RE,After Drilling,,,,4,4957.082394187497,,,4957.082394187497
Animon,cja3,21_22,4.0,3345.029309749997,17933.51682615795,5.3612435543945285,2.7772778687905464,1.4228308099628337,0.15352623469859603,1.5958647509739905,0.07128652808376748,3.140736128955716,9,4,4,2,in_situ,9999,RE,After Drilling,,,,4,3345.029309749997,,,3345.029309749997
Animon,cja3,21_22,4.0,4957.082394187497,30284.65554366723,6.109371024209315,3.000952911553818,1.5269352525148252,0.20344340650724974,2.13717520746908,0.04810400692756755,3.1534346559332165,9,4,4,2,all,100,RE,After Drilling,,,,4,4957.082394187497,,,4957.082394187497
Animon,cja3,21_22,4.0,3345.029309749997,17933.51682615795,5.3612435543945285,2.7772778687905464,1.4228308099628337,0.15352623469859603,1.5958647509739905,0.07128652808376748,3.140736128955716,9,4,4,2,in_situ,100,RE,After Drilling,,,,4,3345.029309749997,,,3345.029309749997
Animon,cja3,21_22,1.0,14919.0794028125,148935.67842444303,9.982900043843598,6.753807185327296,2.0866165745907304,0.15778444372776013,1.6310626021885437,5.925088287821061,3.132200312827761,2,1,1,2,all,9999,DRE,After Drilling,1,,,,11278.89851740625,,,
Animon,cja3,21_22,1.0,3640.1808854062497,31424.944491277776,8.632797512140858,5.678450917557391,1.961542101113049,0.13255532773260173,1.430522119786604,5.679486130132239,3.4312010567882525,2,1,1,2,in_situ,9999,DRE,After Drilling,1,,,,-11278.89851740625,,,
Animon,cja3,21_22,1.0,14919.0794028125,148935.67842444303,9.982900043843598,6.753807185327296,2.0866165745907304,0.15778444372776013,1.6310626021885437,5.925088287821061,3.132200312827761,2,1,1,2,all,100,DRE,After Drilling,1,,,,11278.89851740625,,,
Animon,cja3,21_22,1.0,3640.1808854062497,31424.944491277776,8.632797512140858,5.678450917557391,1.961542101113049,0.13255532773260173,1.430522119786604,5.679486130132239,3.4312010567882525,2,1,1,2,in_situ,100,DRE,After Drilling,1,,,,-11245.978107281246,,,
Animon,cja3,21_22,1.0,14886.158992687495,151711.5411191444,10.191449734862394,6.754263172793019,2.087643221101531,0.15778841174355923,1.6314521486025115,0.0,0.0,2,1,1,2,all,9999,DRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,1.0,14886.158992687495,151711.5411191444,10.191449734862394,6.754263172793019,2.087643221101531,0.15778841174355923,1.6314521486025115,0.0,0.0,2,1,1,2,all,9999,RE,Before Drilling,1,,,,14886.158992687495,,,
Animon,cja3,21_22,1.0,3631.520707874998,32043.047643222617,8.82358940532457,5.678861093466682,1.962483213098506,0.13256872950079773,1.4307976483689735,0.0,0.0,2,1,1,2,in_situ,9999,DRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,1.0,3631.520707874998,32043.047643222617,8.82358940532457,5.678861093466682,1.962483213098506,0.13256872950079773,1.4307976483689735,0.0,0.0,2,1,1,2,in_situ,9999,RE,Before Drilling,1,,,,3631.520707874998,,,
Animon,cja3,21_22,1.0,14886.158992687495,151711.5411191444,10.191449734862394,6.754263172793019,2.087643221101531,0.15778841174355923,1.6314521486025115,0.0,0.0,2,1,1,2,all,100,DRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,1.0,14886.158992687495,151711.5411191444,10.191449734862394,6.754263172793019,2.087643221101531,0.15778841174355923,1.6314521486025115,0.0,0.0,2,1,1,2,all,100,RE,Before Drilling,1,,,,14886.158992687495,,,
Animon,cja3,21_22,1.0,3631.520707874998,32043.047643222617,8.82358940532457,5.678861093466682,1.962483213098506,0.13256872950079773,1.4307976483689735,0.0,0.0,2,1,1,2,in_situ,100,DRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,1.0,3631.520707874998,32043.047643222617,8.82358940532457,5.678861093466682,1.962483213098506,0.13256872950079773,1.4307976483689735,0.0,0.0,2,1,1,2,in_situ,100,RE,Before Drilling,1,,,,3631.520707874998,,,
Animon,cja3,21_22,5.0,14919.0794028125,148935.67842444303,9.982900043843598,6.753807185327296,2.0866165745907304,0.15778444372776013,1.6310626021885437,5.925088287821061,3.132200312827761,2,1,1,2,all,9999,DDDRE,After Drilling,1,,,,14919.0794028125,,,
Animon,cja3,21_22,5.0,3640.1808854062497,31424.944491277776,8.632797512140858,5.678450917557391,1.961542101113049,0.13255532773260173,1.430522119786604,5.679486130132239,3.4312010567882525,2,1,1,2,in_situ,9999,DDDRE,After Drilling,1,,,,3640.1808854062497,,,
Animon,cja3,21_22,5.0,14919.0794028125,148935.67842444303,9.982900043843598,6.753807185327296,2.0866165745907304,0.15778444372776013,1.6310626021885437,5.925088287821061,3.132200312827761,2,1,1,2,all,100,DDDRE,After Drilling,1,,,,14919.0794028125,,,
Animon,cja3,21_22,5.0,3640.1808854062497,31424.944491277776,8.632797512140858,5.678450917557391,1.961542101113049,0.13255532773260173,1.430522119786604,5.679486130132239,3.4312010567882525,2,1,1,2,in_situ,100,DDDRE,After Drilling,1,,,,3640.1808854062497,,,
Animon,cja3,21_22,5.0,14886.158992687495,151711.5411191444,10.191449734862394,6.754263172793019,2.087643221101531,0.15778841174355923,1.6314521486025115,0.0,0.0,2,1,1,2,all,9999,DDDRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,5.0,3631.520707874998,32043.047643222617,8.82358940532457,5.678861093466682,1.962483213098506,0.13256872950079773,1.4307976483689735,0.0,0.0,2,1,1,2,in_situ,9999,DDDRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,5.0,14886.158992687495,151711.5411191444,10.191449734862394,6.754263172793019,2.087643221101531,0.15778841174355923,1.6314521486025115,0.0,0.0,2,1,1,2,all,100,DDDRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,5.0,3631.520707874998,32043.047643222617,8.82358940532457,5.678861093466682,1.962483213098506,0.13256872950079773,1.4307976483689735,0.0,0.0,2,1,1,2,in_situ,100,DDDRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,2.0,27083.998496437496,178610.95526695033,6.5947040755612205,3.908293491612447,1.7085431839604224,0.10969838108819585,1.184467642844923,0.0,0.0,3,2,2,2,all,9999,RE,Before Drilling,,2,,,,27083.998496437496,,
Animon,cja3,21_22,2.0,16520.161400687495,92353.315289811,5.590339770286244,3.301670735895431,1.477790474410945,0.09414412085152048,0.9829243642184786,0.0,0.0,3,2,2,2,in_situ,9999,RE,Before Drilling,,2,,,,16520.161400687495,,
Animon,cja3,21_22,2.0,27083.998496437496,178610.95526695033,6.5947040755612205,3.908293491612447,1.7085431839604224,0.10969838108819585,1.184467642844923,0.0,0.0,3,2,2,2,all,100,RE,Before Drilling,,2,,,,27083.998496437496,,
Animon,cja3,21_22,2.0,16520.161400687495,92353.315289811,5.590339770286244,3.301670735895431,1.477790474410945,0.09414412085152048,0.9829243642184786,0.0,0.0,3,2,2,2,in_situ,100,RE,Before Drilling,,2,,,,16520.161400687495,,
Animon,cja3,21_22,6.0,27148.780281375002,174564.53673369912,6.429921894261173,3.906822242632884,1.7073074704477347,0.10965189086476765,1.1839287461762065,5.723988917901827,2.580246440216276,3,-99,1,2,all,9999,DDDRE,After Drilling,1,,,,,,,
Animon,cja3,21_22,6.0,16562.75870675,90258.58488322077,5.44948981514998,3.3003919373289663,1.4764583837382597,0.09409355505182719,0.9822678502560368,5.742554048866132,2.2805510376396865,3,-99,1,2,in_situ,9999,DDDRE,After Drilling,1,,,,,,,
Animon,cja3,21_22,6.0,27148.780281375002,174564.53673369912,6.429921894261173,3.906822242632884,1.7073074704477347,0.10965189086476765,1.1839287461762065,5.723988917901827,2.580246440216276,3,-99,1,2,all,100,DDDRE,After Drilling,1,,,,,,,
Animon,cja3,21_22,6.0,16562.75870675,90258.58488322077,5.44948981514998,3.3003919373289663,1.4764583837382597,0.09409355505182719,0.9822678502560368,5.742554048866132,2.2805510376396865,3,-99,1,2,in_situ,100,DDDRE,After Drilling,1,,,,,,,
Animon,cja3,21_22,6.0,27083.998496437496,178610.95526695033,6.5947040755612205,3.908293491612447,1.7085431839604224,0.10969838108819585,1.184467642844923,0.0,0.0,3,-99,1,2,all,9999,DDDRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,6.0,16520.161400687495,92353.315289811,5.590339770286244,3.301670735895431,1.477790474410945,0.09414412085152048,0.9829243642184786,0.0,0.0,3,-99,1,2,in_situ,9999,DDDRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,6.0,27083.998496437496,178610.95526695033,6.5947040755612205,3.908293491612447,1.7085431839604224,0.10969838108819585,1.184467642844923,0.0,0.0,3,-99,1,2,all,100,DDDRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,6.0,16520.161400687495,92353.315289811,5.590339770286244,3.301670735895431,1.477790474410945,0.09414412085152048,0.9829243642184786,0.0,0.0,3,-99,1,2,in_situ,100,DDDRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,8.0,27148.780281375002,174564.53673369912,6.429921894261173,3.906822242632884,1.7073074704477347,0.10965189086476765,1.1839287461762065,5.723988917901827,2.580246440216276,3,2,2,2,all,9999,DRE,After Drilling,,2,,,,10586.021574625003,,
Animon,cja3,21_22,8.0,16562.75870675,90258.58488322077,5.44948981514998,3.3003919373289663,1.4764583837382597,0.09409355505182719,0.9822678502560368,5.742554048866132,2.2805510376396865,3,2,2,2,in_situ,9999,DRE,After Drilling,,2,,,,-10586.021574625003,,
Animon,cja3,21_22,8.0,27148.780281375002,174564.53673369912,6.429921894261173,3.906822242632884,1.7073074704477347,0.10965189086476765,1.1839287461762065,5.723988917901827,2.580246440216276,3,2,2,2,all,100,DRE,After Drilling,,2,,,,10586.021574625003,,
Animon,cja3,21_22,8.0,16562.75870675,90258.58488322077,5.44948981514998,3.3003919373289663,1.4764583837382597,0.09409355505182719,0.9822678502560368,5.742554048866132,2.2805510376396865,3,2,2,2,in_situ,100,DRE,After Drilling,,2,,,,-10521.239789687497,,
Animon,cja3,21_22,8.0,27083.998496437496,178610.95526695033,6.5947040755612205,3.908293491612447,1.7085431839604224,0.10969838108819585,1.184467642844923,0.0,0.0,3,2,2,2,all,9999,DRE,Before Drilling,,2,,,,,,
Animon,cja3,21_22,8.0,16520.161400687495,92353.315289811,5.590339770286244,3.301670735895431,1.477790474410945,0.09414412085152048,0.9829243642184786,0.0,0.0,3,2,2,2,in_situ,9999,DRE,Before Drilling,,2,,,,,,
Animon,cja3,21_22,8.0,27083.998496437496,178610.95526695033,6.5947040755612205,3.908293491612447,1.7085431839604224,0.10969838108819585,1.184467642844923,0.0,0.0,3,2,2,2,all,100,DRE,Before Drilling,,2,,,,,,
Animon,cja3,21_22,8.0,16520.161400687495,92353.315289811,5.590339770286244,3.301670735895431,1.477790474410945,0.09414412085152048,0.9829243642184786,0.0,0.0,3,2,2,2,in_situ,100,DRE,Before Drilling,,2,,,,,,
Animon,cja3,21_22,3.0,30966.33348834376,205008.59362224446,6.620370270810818,3.445623506776015,1.7678892663131716,0.14937304335091028,1.6958766838201709,0.0,0.0,4,3,3,2,all,9999,RE,Before Drilling,,,3,,,,30966.33348834376,
Animon,cja3,21_22,3.0,26241.42494003125,160900.86482093405,6.131559745274352,3.128409581235367,1.6529088439032609,0.1504389044405356,1.6271076883869453,0.0,0.0,4,3,3,2,in_situ,9999,RE,Before Drilling,,,3,,,,26241.42494003125,
Animon,cja3,21_22,3.0,30966.33348834376,205008.59362224446,6.620370270810818,3.445623506776015,1.7678892663131716,0.14937304335091028,1.6958766838201709,0.0,0.0,4,3,3,2,all,100,RE,Before Drilling,,,3,,,,30966.33348834376,
Animon,cja3,21_22,3.0,26241.42494003125,160900.86482093405,6.131559745274352,3.128409581235367,1.6529088439032609,0.1504389044405356,1.6271076883869453,0.0,0.0,4,3,3,2,in_situ,100,RE,Before Drilling,,,3,,,,26241.42494003125,
Animon,cja3,21_22,7.0,30955.477622218747,198881.72924085482,6.42476694005537,3.444079695726845,1.7667433262497647,0.1490964222606542,1.6931847906158883,4.850392249931959,2.503242738737268,4,3,3,2,all,9999,DDDRE,After Drilling,,,3,,,30955.477622218747,,
Animon,cja3,21_22,7.0,26226.032566218746,155914.40527354056,5.945024466810543,3.1262527747073787,1.6515074951730415,0.1501193784331323,1.6238857805856524,4.477178066582987,2.5413777822195933,4,3,3,2,in_situ,9999,DDDRE,After Drilling,,,3,,,26226.032566218746,,
Animon,cja3,21_22,7.0,30955.477622218747,198881.72924085482,6.42476694005537,3.444079695726845,1.7667433262497647,0.1490964222606542,1.6931847906158883,4.850392249931959,2.503242738737268,4,3,3,2,all,100,DDDRE,After Drilling,,,3,,,30955.477622218747,,
Animon,cja3,21_22,7.0,26226.032566218746,155914.40527354056,5.945024466810543,3.1262527747073787,1.6515074951730415,0.1501193784331323,1.6238857805856524,4.477178066582987,2.5413777822195933,4,3,3,2,in_situ,100,DDDRE,After Drilling,,,3,,,26226.032566218746,,
Animon,cja3,21_22,7.0,30966.33348834376,205008.59362224446,6.620370270810818,3.445623506776015,1.7678892663131716,0.14937304335091028,1.6958766838201709,0.0,0.0,4,3,3,2,all,9999,DDDRE,Before Drilling,,,3,,-30966.33348834376,,,
Animon,cja3,21_22,7.0,26241.42494003125,160900.86482093405,6.131559745274352,3.128409581235367,1.6529088439032609,0.1504389044405356,1.6271076883869453,0.0,0.0,4,3,3,2,in_situ,9999,DDDRE,Before Drilling,,,3,,-26241.42494003125,,,
Animon,cja3,21_22,7.0,30966.33348834376,205008.59362224446,6.620370270810818,3.445623506776015,1.7678892663131716,0.14937304335091028,1.6958766838201709,0.0,0.0,4,3,3,2,all,100,DDDRE,Before Drilling,,,3,,-30966.33348834376,,,
Animon,cja3,21_22,7.0,26241.42494003125,160900.86482093405,6.131559745274352,3.128409581235367,1.6529088439032609,0.1504389044405356,1.6271076883869453,0.0,0.0,4,3,3,2,in_situ,100,DDDRE,Before Drilling,,,3,,-26241.42494003125,,,
Animon,cja3,21_22,15.0,30955.477622218747,198881.72924085482,6.42476694005537,3.444079695726845,1.7667433262497647,0.1490964222606542,1.6931847906158883,4.850392249931959,2.503242738737268,4,3,3,2,all,9999,DRE,After Drilling,,,3,,,,4729.4450560000005,
Animon,cja3,21_22,15.0,26226.032566218746,155914.40527354056,5.945024466810543,3.1262527747073787,1.6515074951730415,0.1501193784331323,1.6238857805856524,4.477178066582987,2.5413777822195933,4,3,3,2,in_situ,9999,DRE,After Drilling,,,3,,,,-4729.4450560000005,
Animon,cja3,21_22,15.0,30955.477622218747,198881.72924085482,6.42476694005537,3.444079695726845,1.7667433262497647,0.1490964222606542,1.6931847906158883,4.850392249931959,2.503242738737268,4,3,3,2,all,100,DRE,After Drilling,,,3,,,,4729.4450560000005,
Animon,cja3,21_22,15.0,26226.032566218746,155914.40527354056,5.945024466810543,3.1262527747073787,1.6515074951730415,0.1501193784331323,1.6238857805856524,4.477178066582987,2.5413777822195933,4,3,3,2,in_situ,100,DRE,After Drilling,,,3,,,,-4740.300922125014,
Animon,cja3,21_22,15.0,30966.33348834376,205008.59362224446,6.620370270810818,3.445623506776015,1.7678892663131716,0.14937304335091028,1.6958766838201709,0.0,0.0,4,3,3,2,all,9999,DRE,Before Drilling,,,3,,,,,
Animon,cja3,21_22,15.0,26241.42494003125,160900.86482093405,6.131559745274352,3.128409581235367,1.6529088439032609,0.1504389044405356,1.6271076883869453,0.0,0.0,4,3,3,2,in_situ,9999,DRE,Before Drilling,,,3,,,,,
Animon,cja3,21_22,15.0,30966.33348834376,205008.59362224446,6.620370270810818,3.445623506776015,1.7678892663131716,0.14937304335091028,1.6958766838201709,0.0,0.0,4,3,3,2,all,100,DRE,Before Drilling,,,3,,,,,
Animon,cja3,21_22,15.0,26241.42494003125,160900.86482093405,6.131559745274352,3.128409581235367,1.6529088439032609,0.1504389044405356,1.6271076883869453,0.0,0.0,4,3,3,2,in_situ,100,DRE,Before Drilling,,,3,,,,,
Animon,cja3,21_22,1.0,14919.0794028125,148935.67842444303,9.982900043843598,6.753807185327296,2.0866165745907304,0.15778444372776013,1.6310626021885437,5.925088287821061,3.132200312827761,9,1,1,2,all,9999,RE,After Drilling,1,,,,11278.89851740625,,,
Animon,cja3,21_22,1.0,3640.1808854062497,31424.944491277776,8.632797512140858,5.678450917557391,1.961542101113049,0.13255532773260173,1.430522119786604,5.679486130132239,3.4312010567882525,9,1,1,2,in_situ,9999,RE,After Drilling,1,,,,-11278.89851740625,,,
Animon,cja3,21_22,1.0,14919.0794028125,148935.67842444303,9.982900043843598,6.753807185327296,2.0866165745907304,0.15778444372776013,1.6310626021885437,5.925088287821061,3.132200312827761,9,1,1,2,all,100,RE,After Drilling,1,,,,11278.89851740625,,,
Animon,cja3,21_22,1.0,3640.1808854062497,31424.944491277776,8.632797512140858,5.678450917557391,1.961542101113049,0.13255532773260173,1.430522119786604,5.679486130132239,3.4312010567882525,9,1,1,2,in_situ,100,RE,After Drilling,1,,,,3640.1808854062497,,,
Animon,cja3,21_22,2.0,27148.780281375002,174564.53673369912,6.429921894261173,3.906822242632884,1.7073074704477347,0.10965189086476765,1.1839287461762065,5.723988917901827,2.580246440216276,9,2,2,2,all,9999,RE,After Drilling,,2,,,27148.780281375002,27148.780281375002,,
Animon,cja3,21_22,2.0,16562.75870675,90258.58488322077,5.44948981514998,3.3003919373289663,1.4764583837382597,0.09409355505182719,0.9822678502560368,5.742554048866132,2.2805510376396865,9,2,2,2,in_situ,9999,RE,After Drilling,,2,,,16562.75870675,16562.75870675,,
Animon,cja3,21_22,2.0,27148.780281375002,174564.53673369912,6.429921894261173,3.906822242632884,1.7073074704477347,0.10965189086476765,1.1839287461762065,5.723988917901827,2.580246440216276,9,2,2,2,all,100,RE,After Drilling,,2,,,27148.780281375002,27148.780281375002,,
Animon,cja3,21_22,2.0,16562.75870675,90258.58488322077,5.44948981514998,3.3003919373289663,1.4764583837382597,0.09409355505182719,0.9822678502560368,5.742554048866132,2.2805510376396865,9,2,2,2,in_situ,100,RE,After Drilling,,2,,,16562.75870675,16562.75870675,,
Animon,cja3,21_22,3.0,30955.477622218747,198881.72924085482,6.42476694005537,3.444079695726845,1.7667433262497647,0.1490964222606542,1.6931847906158883,4.850392249931959,2.503242738737268,9,3,3,2,all,9999,RE,After Drilling,,,3,,30955.477622218747,,30955.477622218747,
Animon,cja3,21_22,3.0,26226.032566218746,155914.40527354056,5.945024466810543,3.1262527747073787,1.6515074951730415,0.1501193784331323,1.6238857805856524,4.477178066582987,2.5413777822195933,9,3,3,2,in_situ,9999,RE,After Drilling,,,3,,26226.032566218746,,26226.032566218746,
Animon,cja3,21_22,3.0,30955.477622218747,198881.72924085482,6.42476694005537,3.444079695726845,1.7667433262497647,0.1490964222606542,1.6931847906158883,4.850392249931959,2.503242738737268,9,3,3,2,all,100,RE,After Drilling,,,3,,30955.477622218747,,30955.477622218747,
Animon,cja3,21_22,3.0,26226.032566218746,155914.40527354056,5.945024466810543,3.1262527747073787,1.6515074951730415,0.1501193784331323,1.6238857805856524,4.477178066582987,2.5413777822195933,9,3,3,2,in_situ,100,RE,After Drilling,,,3,,26226.032566218746,,26226.032566218746,
Animon,cja3,21_22,4.0,937.7099361249998,7830.361739340022,8.350515908680965,3.675008382418019,1.9041675776649212,0.3121410321552216,3.3218828830671163,0.0,0.0,5,4,4,8,all,9999,RE,Before Drilling,,,,4,,,,937.7099361249998
Animon,cja3,21_22,4.0,230.25708212499998,1990.2130072598598,8.643438841891648,3.8754913389703405,2.1698508823189964,0.29622318618748483,3.1188037375338205,0.0,0.0,5,4,4,8,in_situ,9999,RE,Before Drilling,,,,4,,,,230.25708212499998
Animon,cja3,21_22,4.0,937.7099361249998,7830.361739340022,8.350515908680965,3.675008382418019,1.9041675776649212,0.3121410321552216,3.3218828830671163,0.0,0.0,5,4,4,8,all,100,RE,Before Drilling,,,,4,,,,937.7099361249998
Animon,cja3,21_22,4.0,230.25708212499998,1990.2130072598598,8.643438841891648,3.8754913389703405,2.1698508823189964,0.29622318618748483,3.1188037375338205,0.0,0.0,5,4,4,8,in_situ,100,RE,Before Drilling,,,,4,,,,230.25708212499998
Animon,cja3,21_22,8.0,295.16320743750003,2492.0596543076335,8.442988799121652,3.9193039215822676,2.1626775442926696,0.299854477798624,3.1802464605809284,0.0,2.929232505355154,5,4,4,8,all,9999,DDDRE,After Drilling,,,,4,,66.80403506249999,,
Animon,cja3,21_22,8.0,228.35917237500004,1908.4606152179263,8.357275932336746,3.8754747497944457,2.16989688900329,0.2962127994015539,3.118730571566186,0.0,2.8558757197291347,5,4,4,8,in_situ,9999,DDDRE,After Drilling,,,,4,,-66.80403506249999,,
Animon,cja3,21_22,8.0,295.16320743750003,2492.0596543076335,8.442988799121652,3.9193039215822676,2.1626775442926696,0.299854477798624,3.1802464605809284,0.0,2.929232505355154,5,4,4,8,all,100,DDDRE,After Drilling,,,,4,,66.80403506249999,,
Animon,cja3,21_22,8.0,228.35917237500004,1908.4606152179263,8.357275932336746,3.8754747497944457,2.16989688900329,0.2962127994015539,3.118730571566186,0.0,2.8558757197291347,5,4,4,8,in_situ,100,DDDRE,After Drilling,,,,4,,-709.3507637499997,,
